Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 4,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 17,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 25,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 27,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 33,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 37,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 49,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/8/2014 6:00:00 AM,DataID: 9937,Row: 698,Col: 57,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 4,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 17,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 25,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 27,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 33,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 37,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 49,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/12/2014 6:00:00 AM,DataID: 9937,Row: 1082,Col: 57,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 4,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 17,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 25,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 27,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 33,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 37,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 49,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/15/2014 6:00:00 AM,DataID: 9937,Row: 1370,Col: 57,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/16/2014 6:00:00 AM,DataID: 9937,Row: 1466,Col: 4,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
